product_id,d_bar,sigma_d,n_days,total_units,annual_demand,abc,xyz,segment,unit_price,unit_cost,ss_flat,rop_flat,target_sl,z,ss_opt,rop_opt,ss_uniform,rop_uniform,eoq,order_qty
SKU-0107,3.522810218978102,4.216452851928355,1096,3861,1285.8257299270072,B,X,BX,7.67,5.369,73.97901459854015,98.63868613138686,0.95,1.6448536269514722,21.702725709352244,46.36239724219896,30.694579133108864,55.354250665955576,218.85645071769991,219.0
SKU-0108,3.6687956204379564,3.8135510375739985,1096,4021,1339.110401459854,B,X,BX,5.63,3.941,77.04470802919708,102.72627737226279,0.95,1.6448536269514722,20.520657896341483,46.20222723940718,29.02275806726346,54.70432741032916,260.687358888936,261.0
SKU-0109,40.05383211678832,24.747119640615733,1096,43899,14619.648722627737,A,X,AX,3.61,2.5269999999999997,841.1304744525547,1121.507299270073,0.98,2.0537489106318225,212.48290474308212,492.8597295606004,240.68626459649371,521.063089414012,1075.6744315071169,1076.0
SKU-0110,80.74452554744525,113.0049599556109,1096,88496,29471.751824817515,A,Y,AY,12.88,9.016,1695.6350364963503,2260.846715328467,0.97,1.8807936081512509,639.108945705084,1204.3206245372007,790.5119044842796,1355.7235833163963,808.5577087814123,809.0
SKU-0111,1.323905109489051,2.233414505332899,1096,1451,483.22536496350364,C,Y,CY,7.74,5.418,27.802007299270073,37.06934306569343,0.9,1.2815515655446004,8.298269683039374,17.56560544946273,15.063507824714504,24.330843591137864,133.5581389674208,134.0
SKU-0112,2.9014598540145986,3.685013170640402,1096,3180,1059.0328467153286,B,X,BX,4.83,3.381,60.93065693430657,81.24087591240877,0.95,1.6448536269514722,18.662321918380854,38.972540896483046,26.394478030215605,46.704697008317794,250.292091620555,250.0
SKU-0113,0.7846715328467153,1.727347183931848,1096,860,286.4051094890511,C,Y,CY,6.02,4.2139999999999995,16.478102189781023,21.970802919708028,0.9,1.2815515655446004,6.192551545106654,11.685252275033662,11.241084252216796,16.733784982143803,116.58914380102813,117.0
SKU-0114,0.08394160583941605,0.7178591791940937,1096,92,30.63868613138686,C,Z,CZ,9.16,6.412,1.7627737226277371,2.3503649635036497,0.85,1.0364333894937898,1.9761491955345718,2.5637404364104843,4.4356063075744,5.023197548450312,30.913865268797377,31.0
SKU-0115,5.138686131386861,4.996886675289802,1096,5632,1875.6204379562043,B,X,BX,4.53,3.171,107.91240875912409,143.8832116788321,0.95,1.6448536269514722,27.543638342931768,63.51444126263979,38.9554933354076,74.92629625511563,343.9452808595531,344.0
SKU-0116,9.625912408759124,7.9410283133608885,1096,10550,3513.45802919708,A,X,AX,12.35,8.645,202.1441605839416,269.5255474452555,0.98,2.0537489106318225,58.52471929932581,125.90610616063968,66.2928440843035,133.67423094561735,285.1017505983862,285.0
SKU-0117,0.08029197080291971,0.5835917026533127,1096,88,29.306569343065693,C,Z,CZ,11.22,7.854,1.686131386861314,2.2481751824817517,0.85,1.0364333894937898,1.6089246001245043,2.1709683957449424,3.6113447916028156,4.173388587223253,27.318197506897565,27.0
SKU-0118,3.9498175182481754,10.473896230619006,1096,4329,1441.683394160584,A,Z,AZ,10.77,7.538999999999999,82.94616788321169,110.59489051094891,0.95,1.6448536269514722,47.39695743441622,75.04568006215345,67.0344213958507,94.68314402358793,195.56587445778018,196.0
SKU-0119,0.4489051094890511,1.3197269283517667,1096,492,163.85036496350367,C,Z,CZ,7.47,5.228999999999999,9.427007299270073,12.569343065693431,0.85,1.0364333894937898,3.7366000091332086,6.878935775556567,8.387062377094626,11.529398143517984,79.16430137204031,79.0
SKU-0120,2.9051094890510947,3.383026580807293,1096,3184,1060.3649635036495,B,X,BX,9.71,6.797000000000001,61.00729927007299,81.34306569343065,0.95,1.6448536269514722,17.55242461252552,37.88819103588318,24.824729089900693,45.160495513258354,176.63796291491002,177.0
